t_stamp,temp
11-06-2018 21:55:47,12.4
11-06-2018 21:57:47,12.4
11-06-2018 21:59:47,12.4
11-06-2018 22:01:47,12.4
11-06-2018 22:03:47,12.4
11-06-2018 22:05:47,12.4
11-06-2018 22:10:32,12.6
11-08-2018 20:41:32,7.9
11-08-2018 20:41:34,7.8
11-08-2018 20:42:34,7.8
11-08-2018 20:44:34,7.8
11-08-2018 20:45:28,7.8
11-08-2018 20:47:28,7.8
11-08-2018 20:49:28,7.8
11-08-2018 20:51:28,7.8
11-08-2018 20:53:28,7.8
11-08-2018 20:55:28,7.8
11-08-2018 20:57:28,7.8
11-08-2018 20:59:28,7.8
11-08-2018 21:01:28,7.8
11-08-2018 21:03:28,7.8
11-08-2018 21:05:28,7.8
11-08-2018 21:07:28,7.8
11-08-2018 21:09:28,7.8
11-08-2018 21:11:28,7.8
11-08-2018 21:13:28,7.8
11-08-2018 21:15:28,7.8
11-08-2018 21:17:28,7.8
11-08-2018 21:19:28,7.8
11-08-2018 21:21:28,7.8
11-08-2018 21:23:28,7.8
11-08-2018 21:25:28,7.8
11-08-2018 21:27:28,7.8
11-08-2018 21:29:28,7.8
11-08-2018 21:31:28,7.8
11-08-2018 21:33:28,7.8
11-08-2018 21:35:28,7.8
11-08-2018 21:37:28,7.8
11-08-2018 21:39:28,7.8
11-08-2018 21:41:28,7.8
11-08-2018 21:43:28,7.8
11-08-2018 21:45:28,7.8
11-08-2018 21:47:28,7.8
11-08-2018 21:49:28,7.8
11-08-2018 21:51:02,7.8
11-08-2018 21:56:02,7.8
11-08-2018 22:01:02,7.8
11-08-2018 22:06:02,7.8
11-08-2018 22:11:02,7.8
11-08-2018 22:16:02,7.8
11-08-2018 22:21:02,7.6
11-08-2018 22:26:02,7.6
11-08-2018 22:31:02,7.6
11-10-2018 17:50:10,9.0
11-10-2018 17:55:10,9.0
11-10-2018 18:00:10,9.0
11-10-2018 18:05:10,9.0
11-10-2018 18:10:10,9.0
11-11-2018 21:58:57,7.4
11-11-2018 22:03:57,7.4
11-11-2018 22:08:57,7.4
11-11-2018 22:13:57,7.4
11-11-2018 22:18:57,7.4
11-11-2018 22:23:57,8.5
11-11-2018 22:28:57,7.4
11-11-2018 22:33:57,8.6
11-12-2018 07:34:09,8.6
11-12-2018 07:39:09,9.3
11-12-2018 10:23:37,9.3
11-12-2018 10:24:07,9.3
11-12-2018 10:24:37,9.3
11-12-2018 10:25:07,9.3
11-12-2018 10:25:37,9.3
11-12-2018 10:26:07,9.3
11-12-2018 10:26:37,9.3
11-12-2018 10:27:07,9.3
11-12-2018 10:27:37,9.3
11-12-2018 10:28:07,9.3
11-12-2018 10:28:37,9.3
11-12-2018 10:29:07,9.3
11-12-2018 10:29:37,9.3
11-12-2018 10:29:50,9.3
11-12-2018 10:30:02,9.3
11-12-2018 10:30:07,9.3
11-12-2018 10:30:37,9.3
11-12-2018 10:31:07,9.3
11-12-2018 10:31:37,9.3
11-12-2018 10:32:07,9.3
11-12-2018 10:32:37,9.3
11-12-2018 10:33:07,9.3
11-12-2018 10:33:37,9.3
11-12-2018 10:34:07,9.3
11-12-2018 10:34:08,9.3
11-12-2018 10:34:37,9.3
11-12-2018 10:35:07,9.3
11-12-2018 10:35:37,9.3
11-12-2018 10:43:55,9.3
11-12-2018 10:45:25,9.3
11-12-2018 10:46:55,9.3
11-12-2018 10:48:05,9.3
11-12-2018 10:48:25,9.3
11-12-2018 17:53:03,9.9
11-12-2018 17:58:03,9.9
11-12-2018 18:03:04,9.9
11-12-2018 18:08:04,9.9
11-12-2018 18:13:04,9.9
11-12-2018 18:18:04,9.9
11-12-2018 18:23:04,9.9
11-12-2018 18:28:04,9.9
11-12-2018 18:33:04,9.9
11-12-2018 18:38:04,9.9
11-12-2018 18:43:04,10.0
11-12-2018 18:48:04,10.0
11-12-2018 18:53:04,10.0
11-12-2018 18:58:04,10.0
11-12-2018 19:03:04,10.0
11-12-2018 21:25:40,10.0
11-12-2018 21:30:40,9.1
11-12-2018 21:35:40,9.1
11-12-2018 21:40:40,9.1
11-12-2018 21:45:40,9.1
11-12-2018 21:50:40,9.2
11-13-2018 20:42:39,9.4
11-13-2018 20:47:39,9.4
11-13-2018 20:52:39,9.4
11-13-2018 20:57:39,9.4
11-13-2018 21:00:35,9.4
11-13-2018 21:05:35,9.4
11-13-2018 21:10:35,9.4
11-13-2018 21:14:38,9.4
11-13-2018 21:19:38,9.3
11-13-2018 21:24:38,9.2
11-13-2018 21:29:38,9.2
11-13-2018 21:31:49,9.2
11-13-2018 21:33:22,9.3
11-13-2018 21:38:16,9.3
11-13-2018 21:39:37,9.3
11-13-2018 21:44:15,9.2
11-13-2018 21:49:15,9.2
11-13-2018 21:54:15,9.4
11-13-2018 21:59:15,8.9
11-13-2018 22:00:46,8.9
11-13-2018 22:01:34,8.9
11-13-2018 22:01:51,8.9
11-13-2018 22:03:36,8.9
11-13-2018 22:08:06,9.1
11-13-2018 22:09:38,9.1
11-13-2018 22:10:05,9.1
11-13-2018 22:10:21,9.1
11-13-2018 22:13:30,9.1
11-13-2018 22:14:01,9.1
11-13-2018 22:14:26,9.0
11-13-2018 22:19:26,9.1
11-13-2018 22:19:50,9.0
11-13-2018 22:20:14,9.1
11-13-2018 22:20:35,9.1
11-13-2018 22:20:56,9.0
11-13-2018 22:25:56,9.1
11-13-2018 22:26:31,8.9
11-13-2018 22:28:22,8.9
11-13-2018 22:28:40,8.9
11-13-2018 22:30:22,9.1
11-13-2018 22:30:29,9.1
11-13-2018 22:31:18,9.1
11-13-2018 22:31:24,9.1
11-13-2018 22:31:39,9.1
11-13-2018 22:32:41,9.0
11-13-2018 22:32:56,9.0
11-13-2018 22:33:12,9.0
11-13-2018 22:33:21,9.1
11-13-2018 22:33:30,9.1
11-13-2018 22:33:42,9.1
11-13-2018 22:33:59,9.0
11-13-2018 22:34:10,9.1
11-13-2018 22:34:17,9.1
11-13-2018 22:34:24,9.0
11-13-2018 22:34:45,9.0
11-13-2018 22:35:09,9.1
11-13-2018 22:35:37,9.1
11-13-2018 22:36:03,9.0
11-14-2018 17:52:45,9.9
11-14-2018 18:19:31,9.9
11-14-2018 18:21:57,9.9
11-14-2018 18:22:19,9.9
11-14-2018 18:22:28,9.9
11-14-2018 18:23:49,9.9
11-14-2018 18:24:19,9.9
11-14-2018 18:24:49,9.9
11-14-2018 18:25:19,9.9
11-14-2018 18:25:49,9.9
11-14-2018 18:26:19,9.9
11-14-2018 18:26:49,9.9
11-14-2018 18:27:19,9.9
11-14-2018 18:27:49,9.9
11-14-2018 18:28:19,9.9
11-14-2018 18:28:50,9.9
11-14-2018 18:29:20,9.9
11-14-2018 18:29:50,9.9
11-14-2018 18:30:20,9.9
11-14-2018 18:30:50,9.9
11-14-2018 18:31:05,9.9
11-14-2018 18:31:20,9.9
11-14-2018 18:31:35,9.9
11-14-2018 18:31:50,9.9
11-14-2018 18:32:05,9.9
11-14-2018 18:32:20,9.9
11-14-2018 18:32:35,9.9
11-14-2018 18:32:50,9.9
11-14-2018 18:33:05,9.9
11-14-2018 18:33:20,9.9
11-14-2018 18:33:35,9.9
11-14-2018 18:33:50,9.9
11-14-2018 18:34:01,9.9
11-14-2018 18:34:31,9.9
11-14-2018 18:34:52,9.9
11-14-2018 18:35:22,9.9
11-14-2018 18:35:52,9.9
11-14-2018 18:36:17,9.9
11-14-2018 18:36:47,9.9
11-14-2018 18:37:03,9.9
11-14-2018 18:37:33,9.9
11-14-2018 18:37:57,9.9
11-14-2018 18:38:17,9.9
11-14-2018 18:38:47,9.9
11-14-2018 18:39:15,9.9
11-14-2018 18:39:45,9.9
11-14-2018 18:40:15,9.9
11-14-2018 18:40:45,9.9
11-14-2018 18:41:15,9.9
11-14-2018 18:41:45,9.9
11-14-2018 18:42:15,9.9
11-14-2018 18:42:29,9.9
11-14-2018 18:42:44,9.9
11-14-2018 18:43:11,9.9
11-14-2018 18:43:38,9.9
11-14-2018 18:44:03,9.9
11-14-2018 18:44:23,9.9
11-14-2018 18:44:53,9.9
11-14-2018 18:45:07,9.9
11-14-2018 18:45:37,9.9
11-14-2018 18:45:55,9.9
11-14-2018 18:46:25,9.9
11-14-2018 18:46:55,9.9
11-14-2018 18:47:25,9.9
11-14-2018 18:47:55,9.9
11-14-2018 18:52:37,9.9
11-14-2018 18:53:07,9.9
11-14-2018 18:54:01,9.9
11-14-2018 18:56:22,9.9
11-14-2018 18:56:38,9.9
11-14-2018 18:57:11,9.9
11-14-2018 18:57:41,9.9
11-14-2018 18:58:11,9.9
11-14-2018 18:58:41,9.9
11-14-2018 18:59:11,9.9
11-14-2018 18:59:41,9.9
11-14-2018 19:00:11,9.9
11-14-2018 19:00:41,9.9
11-14-2018 19:01:11,9.9
11-14-2018 19:01:41,9.9
11-14-2018 19:02:11,9.9
11-14-2018 19:02:41,9.9
11-14-2018 19:03:11,9.9
11-14-2018 19:03:41,9.9
11-14-2018 19:04:11,9.9
11-14-2018 19:04:41,9.9
11-14-2018 19:05:11,9.9
11-14-2018 19:05:41,9.9
11-14-2018 19:06:11,9.9
11-14-2018 19:06:41,9.9
11-14-2018 19:07:11,9.9
11-14-2018 19:07:41,9.9
11-14-2018 19:08:11,9.9
11-14-2018 19:08:41,9.9
11-14-2018 19:09:11,9.9
11-14-2018 19:09:41,9.9
11-14-2018 19:10:11,9.9
11-14-2018 19:10:41,9.9
11-14-2018 19:11:11,9.9
11-14-2018 19:11:41,9.9
11-14-2018 19:12:11,9.9
11-14-2018 19:12:41,9.9
11-14-2018 19:13:11,9.9
11-14-2018 19:13:41,9.9
11-14-2018 19:14:11,9.9
11-14-2018 19:15:25,9.9
11-14-2018 19:15:55,9.9
11-14-2018 19:16:25,9.9
11-14-2018 19:16:55,9.9
11-14-2018 19:19:00,9.9
11-14-2018 19:19:30,9.9
11-14-2018 19:20:00,9.9
11-14-2018 19:20:30,9.9
11-14-2018 19:21:00,9.9
11-14-2018 19:22:21,9.9
11-14-2018 19:22:51,9.9
11-14-2018 19:23:21,9.9
11-14-2018 19:23:51,9.9
11-14-2018 20:11:19,9.9
11-14-2018 20:11:49,9.9
11-14-2018 20:12:19,9.9
11-14-2018 20:12:49,9.9
11-14-2018 20:13:22,9.9
11-14-2018 20:13:59,9.9
11-14-2018 20:14:29,9.9
11-14-2018 20:14:59,9.9
11-14-2018 20:15:29,9.9
11-14-2018 20:15:59,9.9
11-14-2018 20:26:07,9.9
11-14-2018 20:27:05,9.9
11-14-2018 20:27:35,9.9
11-14-2018 20:28:05,9.9
11-14-2018 20:28:35,9.9
11-14-2018 20:32:23,9.9
11-14-2018 20:32:53,9.9
11-14-2018 20:32:54,8.6
11-14-2018 20:33:23,9.9
11-14-2018 20:33:53,9.9
11-14-2018 20:42:52,8.6
11-14-2018 21:25:32,8.6
11-14-2018 21:26:24,8.6
11-14-2018 21:26:54,8.6
11-14-2018 21:27:24,8.6
11-14-2018 21:27:35,8.6
11-14-2018 21:27:54,8.6
11-14-2018 21:28:05,8.6
11-14-2018 21:28:25,8.6
11-14-2018 21:28:35,8.6
11-14-2018 21:28:55,8.6
11-14-2018 21:29:05,8.6
11-14-2018 21:29:25,8.6
11-14-2018 21:29:35,8.6
11-14-2018 21:29:55,8.6
11-14-2018 21:30:05,8.6
11-14-2018 21:30:25,8.6
11-14-2018 21:30:35,8.6
11-14-2018 21:30:55,8.6
11-14-2018 21:31:05,8.6
11-14-2018 21:31:25,8.6
11-14-2018 21:31:35,8.6
11-14-2018 21:31:55,8.6
11-14-2018 21:32:05,8.6
11-14-2018 21:32:25,8.6
11-14-2018 21:32:35,8.6
11-14-2018 21:32:55,8.6
11-14-2018 21:33:05,8.6
11-14-2018 21:33:25,8.6
11-14-2018 21:33:35,8.6
11-14-2018 21:33:55,8.6
11-14-2018 21:34:05,8.6
11-14-2018 21:34:25,8.6
11-14-2018 21:34:35,8.6
11-14-2018 21:34:55,8.6
11-14-2018 21:35:05,8.6
11-14-2018 21:35:25,8.6
11-14-2018 21:35:34,8.6
11-14-2018 21:35:35,8.6
11-14-2018 21:35:55,8.6
11-14-2018 21:36:04,8.6
11-14-2018 21:36:05,8.6
11-14-2018 21:36:25,8.6
11-14-2018 21:36:34,8.6
11-14-2018 21:36:35,8.6
11-14-2018 21:36:51,8.6
11-14-2018 21:37:24,8.6
11-14-2018 21:37:54,8.6
11-14-2018 21:38:06,8.6
11-14-2018 21:38:36,8.6
11-14-2018 21:39:06,8.6
11-14-2018 21:39:36,8.6
11-14-2018 21:40:06,8.6
11-14-2018 21:40:36,8.6
11-14-2018 21:41:06,8.6
11-14-2018 21:41:36,8.6
11-14-2018 21:42:06,8.6
11-14-2018 21:42:36,8.6
11-14-2018 21:42:42,8.6
11-14-2018 21:43:12,8.6
11-14-2018 21:43:23,8.6
11-14-2018 21:43:53,8.6
11-14-2018 21:44:23,8.6
11-14-2018 21:44:53,8.6
11-14-2018 21:45:23,8.6
11-14-2018 21:45:53,8.6
11-14-2018 21:46:23,8.6
11-14-2018 21:46:37,8.6
11-14-2018 21:47:07,8.6
11-14-2018 21:47:37,8.6
11-14-2018 21:48:07,8.6
11-14-2018 21:48:37,8.6
11-14-2018 21:49:07,8.6
11-14-2018 21:49:37,8.6
11-14-2018 21:50:07,8.6
11-14-2018 21:50:37,8.6
11-14-2018 21:51:07,8.6
11-14-2018 21:51:37,8.6
11-14-2018 21:52:08,8.6
11-14-2018 21:52:38,8.6
11-14-2018 21:53:08,8.6
11-14-2018 21:53:15,8.6
11-14-2018 21:53:38,8.6
11-14-2018 21:53:45,8.6
11-14-2018 21:54:05,8.6
11-14-2018 21:54:08,8.6
11-14-2018 21:54:25,8.6
11-14-2018 21:54:38,8.6
11-14-2018 21:54:55,8.6
11-14-2018 21:55:08,8.6
11-14-2018 21:55:25,8.6
11-14-2018 21:55:38,8.6
11-14-2018 21:55:55,8.6
11-14-2018 21:56:08,8.6
11-14-2018 21:56:25,8.6
11-14-2018 21:56:38,8.6
11-14-2018 21:56:55,8.6
11-14-2018 21:57:00,8.6
11-14-2018 21:57:08,8.6
11-14-2018 21:57:16,8.6
11-14-2018 21:57:36,8.6
11-14-2018 22:01:36,8.6
11-14-2018 22:01:49,8.6
11-14-2018 22:02:05,8.6
11-14-2018 22:02:19,8.6
11-14-2018 22:02:34,8.6
11-14-2018 22:03:04,8.6
11-14-2018 22:03:12,8.6
11-14-2018 22:03:42,8.6
11-14-2018 22:03:46,8.6
11-14-2018 22:03:59,8.6
11-14-2018 22:04:29,8.6
11-14-2018 22:04:59,8.6
11-14-2018 22:05:29,8.6
11-14-2018 22:05:59,8.6
11-14-2018 22:06:29,8.6
11-14-2018 22:06:59,8.6
11-14-2018 22:07:29,8.6
11-14-2018 22:07:59,8.6
11-14-2018 22:08:29,8.6
11-14-2018 22:08:34,8.6
11-14-2018 22:09:04,8.6
11-14-2018 22:09:34,8.6
11-14-2018 22:09:52,8.6
11-14-2018 22:10:14,8.6
11-14-2018 22:10:44,8.6
11-14-2018 22:11:14,8.6
11-14-2018 22:11:44,8.6
11-14-2018 22:12:14,8.6
11-14-2018 22:12:42,8.6
11-14-2018 22:13:12,8.6
11-14-2018 22:13:33,8.6
11-14-2018 22:14:03,8.6
11-14-2018 22:14:10,8.6
11-14-2018 22:14:29,8.6
11-14-2018 22:14:59,8.6
11-14-2018 22:15:29,8.6
11-14-2018 22:15:59,8.6
11-14-2018 22:16:29,8.6
11-14-2018 22:16:59,8.6
11-14-2018 22:17:29,8.6
11-14-2018 22:17:59,8.6
11-14-2018 22:18:29,8.6
11-14-2018 22:18:47,8.6
11-14-2018 22:18:55,8.6
11-14-2018 22:19:01,8.6
11-14-2018 22:19:31,8.6
11-14-2018 22:20:02,8.6
11-14-2018 22:20:32,8.6
11-14-2018 22:21:02,8.6
11-14-2018 22:21:32,8.6
11-14-2018 22:22:02,8.6
11-14-2018 22:22:32,8.6
11-14-2018 22:23:02,8.6
11-14-2018 22:23:32,8.6
11-14-2018 22:24:02,8.6
11-14-2018 22:24:32,8.6
11-14-2018 22:25:02,8.6
11-14-2018 22:25:32,8.6
11-14-2018 22:26:02,8.6
11-14-2018 22:26:32,8.6
11-14-2018 22:27:02,8.6
11-14-2018 22:27:32,8.6
11-14-2018 22:28:02,8.6
11-14-2018 22:28:32,8.6
11-14-2018 22:29:02,8.6
11-14-2018 22:29:32,8.6
11-14-2018 22:30:02,8.6
11-14-2018 22:30:32,8.6
11-14-2018 22:30:57,8.6
11-14-2018 22:31:27,8.6
11-14-2018 22:31:49,8.6
11-14-2018 22:31:55,8.6
11-14-2018 22:32:25,8.6
11-14-2018 22:32:55,8.6
11-14-2018 22:33:25,8.6
11-14-2018 22:33:55,8.6
11-14-2018 22:34:25,8.6
11-14-2018 22:34:56,8.6
11-14-2018 22:35:26,8.6
11-14-2018 22:35:56,8.6
11-14-2018 22:36:26,8.6
11-14-2018 22:36:56,8.6
11-14-2018 22:37:26,8.6
11-14-2018 22:37:56,8.6
11-14-2018 22:38:26,8.6
11-14-2018 22:38:56,8.6
11-14-2018 22:39:26,8.6
11-14-2018 22:39:56,8.6
11-14-2018 22:40:26,8.6
11-14-2018 22:40:56,8.6
11-14-2018 22:41:26,8.6
11-14-2018 22:41:56,8.6
11-14-2018 22:42:26,8.6
11-14-2018 22:42:56,8.6
11-14-2018 22:43:26,8.6
11-14-2018 22:43:56,8.6
11-14-2018 22:44:26,8.6
11-14-2018 22:44:56,8.6
11-14-2018 22:45:26,8.6
11-14-2018 22:45:56,8.6
11-14-2018 22:46:06,8.6
11-14-2018 22:46:36,8.6
11-14-2018 22:47:32,8.6
11-14-2018 22:48:02,8.6
11-14-2018 22:49:06,8.6
11-14-2018 22:49:37,8.6
11-14-2018 22:50:07,8.6
11-14-2018 22:50:35,8.6
11-14-2018 22:50:48,8.6
11-14-2018 22:51:07,8.6
11-14-2018 22:51:15,8.6
11-14-2018 22:51:45,8.6
11-14-2018 22:51:54,8.6
11-14-2018 22:51:58,8.6
11-14-2018 22:52:16,8.6
11-14-2018 22:52:46,8.6
11-14-2018 22:53:16,8.6
11-14-2018 22:53:46,8.6
11-14-2018 22:54:16,8.6
11-14-2018 22:54:46,8.6
11-14-2018 22:55:16,8.6
11-14-2018 22:55:24,8.6
11-14-2018 22:55:54,8.6
11-14-2018 22:56:16,8.6
11-14-2018 22:56:23,8.6
11-14-2018 22:57:06,8.6
11-14-2018 22:57:36,8.6
11-14-2018 22:58:06,8.6
11-14-2018 22:58:09,8.6
11-15-2018 06:45:20,8.6
11-15-2018 06:45:46,8.6
11-15-2018 06:45:52,8.6
11-15-2018 06:46:22,8.6
11-15-2018 06:46:52,8.6
11-15-2018 06:47:22,8.6
11-15-2018 06:47:52,8.6
11-15-2018 06:48:22,8.6
11-15-2018 06:48:52,8.6
11-15-2018 06:49:22,8.6
11-15-2018 06:49:52,8.6
11-15-2018 06:50:22,8.6
11-15-2018 06:50:52,8.6
11-15-2018 06:51:22,8.6
11-15-2018 06:51:53,8.6
11-15-2018 06:52:23,8.6
11-15-2018 06:52:53,8.6
11-15-2018 06:53:23,8.6
11-15-2018 06:53:53,8.6
11-15-2018 06:54:23,8.6
11-15-2018 06:54:53,8.6
11-15-2018 06:55:23,8.6
11-15-2018 06:55:53,8.6
11-15-2018 06:56:23,8.6
11-15-2018 06:56:53,8.6
11-15-2018 06:57:23,8.6
11-15-2018 06:57:53,8.6
11-15-2018 06:58:23,8.6
11-15-2018 06:58:53,8.6
11-15-2018 06:59:23,8.6
11-15-2018 06:59:53,8.6
11-15-2018 07:00:23,8.6
11-15-2018 07:00:53,8.6
11-15-2018 07:01:23,8.6
11-15-2018 07:01:53,8.6
11-15-2018 07:02:23,8.6
11-15-2018 07:02:53,8.6
11-15-2018 07:03:23,8.6
11-15-2018 07:03:53,8.6
11-15-2018 07:04:23,8.6
11-15-2018 07:04:53,8.6
11-15-2018 07:05:23,8.6
11-15-2018 07:05:53,8.6
11-15-2018 07:06:23,8.6
11-15-2018 07:06:53,8.6
11-15-2018 07:07:23,8.6
11-15-2018 07:07:53,8.6
11-15-2018 07:08:23,8.6
11-15-2018 07:08:53,8.6
11-15-2018 07:09:23,8.6
11-15-2018 07:09:53,8.6
11-15-2018 07:10:23,8.6
11-15-2018 07:10:53,8.6
11-15-2018 07:11:23,8.6
11-15-2018 07:11:53,8.6
11-15-2018 07:12:23,8.6
11-15-2018 07:12:53,8.6
11-15-2018 07:13:23,8.6
11-15-2018 07:13:53,8.6
11-15-2018 07:14:23,8.6
11-15-2018 07:14:53,8.6
11-15-2018 07:15:23,8.6
11-15-2018 07:15:53,8.6
11-15-2018 07:16:23,8.6
11-15-2018 07:16:53,8.6
11-15-2018 07:17:23,8.6
11-15-2018 07:17:53,8.6
11-15-2018 07:18:23,8.6
11-15-2018 09:27:05,8.6
11-15-2018 09:27:18,8.6
11-15-2018 09:28:33,8.6
11-15-2018 09:28:39,8.6
11-15-2018 09:29:45,8.6
11-15-2018 09:30:06,8.6
11-15-2018 09:30:36,8.6
11-15-2018 09:31:06,8.6
11-15-2018 09:31:36,8.6
11-15-2018 09:32:06,8.6
11-15-2018 09:32:36,8.6
11-15-2018 09:33:06,8.6
11-15-2018 09:33:36,8.6
11-15-2018 09:34:06,8.6
11-15-2018 09:34:36,8.6
11-15-2018 09:35:07,8.6
11-15-2018 09:35:37,8.6
11-15-2018 09:36:07,8.6
11-15-2018 09:36:37,8.6
11-15-2018 09:37:07,8.6
11-15-2018 09:37:37,8.6
11-15-2018 09:38:07,8.6
11-15-2018 09:38:37,8.6
11-15-2018 09:39:07,8.6
11-15-2018 09:39:37,8.6
11-15-2018 09:40:07,8.6
11-15-2018 09:40:37,8.6
11-15-2018 09:41:07,8.6
11-15-2018 09:41:37,8.6
11-15-2018 09:42:07,8.6
11-15-2018 09:42:37,8.6
11-15-2018 09:43:07,8.6
11-15-2018 09:43:37,8.6
11-15-2018 09:44:07,8.6
11-15-2018 09:44:37,8.6
11-15-2018 09:45:07,8.6
11-15-2018 09:45:37,8.6
11-15-2018 09:46:07,8.6
11-15-2018 09:46:37,8.6
11-15-2018 09:47:07,8.6
11-15-2018 09:47:37,8.6
11-15-2018 09:48:07,8.6
11-15-2018 09:48:37,8.6
11-15-2018 09:49:07,8.6
11-15-2018 09:49:37,8.6
11-15-2018 09:50:07,8.6
11-15-2018 09:50:37,8.6
11-15-2018 09:51:07,8.6
11-15-2018 09:51:37,8.6
11-15-2018 09:52:07,8.6
11-15-2018 09:52:37,8.6
11-15-2018 09:53:07,8.6
11-15-2018 09:53:37,8.6
11-15-2018 09:54:07,8.6
11-15-2018 09:54:37,8.6
11-15-2018 09:55:07,8.6
11-15-2018 09:55:37,8.6
11-15-2018 09:56:07,8.6
11-15-2018 09:56:37,8.6
11-15-2018 09:57:07,8.6
11-15-2018 09:57:37,8.6
11-15-2018 09:58:07,8.6
11-15-2018 09:58:37,8.6
11-15-2018 09:59:07,8.6
11-15-2018 09:59:37,8.6
11-15-2018 10:00:07,8.6
11-15-2018 10:00:37,8.6
11-15-2018 10:01:07,8.6
11-15-2018 10:01:37,8.6
11-15-2018 10:02:07,8.6
11-15-2018 10:02:37,8.6
11-15-2018 10:03:07,8.6
11-15-2018 10:03:37,8.6
11-15-2018 10:04:07,8.6
11-15-2018 10:04:37,8.6
11-15-2018 10:05:07,8.6
11-15-2018 10:12:03,8.6
11-15-2018 10:12:16,8.6
11-15-2018 10:14:52,8.6
11-15-2018 10:14:59,8.6
11-15-2018 10:15:12,8.6
11-15-2018 10:15:42,8.6
11-15-2018 10:16:12,8.6
11-15-2018 10:16:42,8.6
11-15-2018 10:17:12,8.6
11-15-2018 10:17:28,8.6
11-15-2018 10:18:34,8.6
11-15-2018 10:20:09,8.6
11-15-2018 10:20:18,8.6
11-15-2018 10:20:48,8.6
11-15-2018 10:21:18,8.6
11-15-2018 10:21:48,8.6
11-15-2018 10:22:18,8.6
11-15-2018 10:22:48,8.6
11-15-2018 10:23:18,8.6
11-15-2018 10:23:48,8.6
11-15-2018 10:24:00,8.6
11-15-2018 10:26:02,8.6
11-15-2018 10:26:23,8.6
11-15-2018 10:26:36,8.6
11-15-2018 10:26:44,8.6
11-15-2018 10:27:14,8.6
11-15-2018 10:27:44,8.6
11-15-2018 10:28:16,8.6
11-15-2018 10:28:24,8.6
11-15-2018 10:28:36,8.6
11-15-2018 11:13:36,8.6
11-15-2018 11:13:44,8.6
11-15-2018 11:14:21,8.6
11-15-2018 11:14:28,8.6
11-15-2018 11:14:39,8.6
11-15-2018 11:14:46,8.6
11-15-2018 11:15:16,8.6
11-15-2018 11:15:46,8.6
11-15-2018 11:16:16,8.6
11-15-2018 11:16:46,8.6
11-15-2018 11:17:16,8.6
11-15-2018 11:17:46,8.6
11-15-2018 11:18:16,8.6
11-15-2018 11:18:46,8.6
11-15-2018 11:19:16,8.6
